phecode,phecode_string,category,category_num
CM_762.11,Laryngeal web,Congenital,14
CM_762.12,Congenital subglottic stenosis,Congenital,14
CM_762.13,Laryngeal hypoplasia,Congenital,14
CM_762.14,Laryngocele,Congenital,14
CM_762.15,Congenital laryngomalacia,Congenital,14
CM_762.2,Congenital malformations of trachea and bronchus,Congenital,14
CM_762.3,Congenital malformations of lung,Congenital,14
CM_762.31,Congenital cystic lung,Congenital,14
CM_762.32,Congenital bronchiectasis,Congenital,14
CM_762.33,Congenital hypoplasia and dysplasia of lung,Congenital,14
CM_762.34,Accessory lobe of lung,Congenital,14
CM_762.35,Sequestration of lung [Pulmonary sequestration],Congenital,14
CM_763,Congenital anomalies of the heart,Congenital,14
CM_763.1,Congenital malformations of great arteries,Congenital,14
CM_763.11,Common arterial trunk [Truncus arteriosus],Congenital,14
CM_763.12,Transposition of great vessels [TGA],Congenital,14
CM_763.13,Patent ductus arteriosus,Congenital,14
CM_763.14,Congenital anomalies of aorta,Congenital,14
CM_763.141,Coarctation of aorta,Congenital,14
CM_763.142,Interruption of aortic arch,Congenital,14
CM_763.143,Congenital atresia and stenosis of aorta,Congenital,14
CM_763.144,Aplasia or hypoplasia of aorta,Congenital,14
CM_763.145,Congenital dilation or aneurysm of aorta,Congenital,14
CM_763.146,Vascular ring of aorta,Congenital,14
CM_763.147,Right aortic arch,Congenital,14
CM_763.15,"Anomalies of pulmonary artery, congenital",Congenital,14
CM_763.151,Pulmonary artery coarctation and atresia,Congenital,14
CM_763.152,Stenosis of pulmonary artery,Congenital,14
CM_763.153,Congenital pulmonary arteriovenous malformation,Congenital,14
CM_763.16,Double outlet right ventricle,Congenital,14
CM_763.17,Double outlet left ventricle,Congenital,14
CM_763.18,Congenital Pulmonary infundibular stenosis,Congenital,14
CM_763.2,Congenital malformations of heart valves,Congenital,14
CM_763.21,Congenital anomalies of pulmonary valve,Congenital,14
CM_763.211,Congenital pulmonary valve atresia,Congenital,14
CM_763.212,Congenital pulmonary valve stenosis,Congenital,14
CM_763.213,Congenital pulmonary valve insufficiency,Congenital,14
CM_763.22,Congenital malformations of tricuspid valve,Congenital,14
CM_763.221,Congenital tricuspid stenosis,Congenital,14
CM_763.222,Ebstein anomaly of the tricuspid valve,Congenital,14
CM_763.23,Congenital malformation of aortic and mitral valves,Congenital,14
CM_763.231,Congenital stenosis of aortic valve,Congenital,14
CM_763.232,Congenital insufficiency of aortic valve,Congenital,14
CM_763.233,Congenital mitral stenosis,Congenital,14
CM_763.234,Congenital mitral insufficiency,Congenital,14
CM_763.24,Hypoplastic right heart syndrome,Congenital,14
CM_763.3,Congenital malformations of cardiac chambers and connections,Congenital,14
CM_763.31,Ventricular septal defect,Congenital,14
CM_763.32,Atrial septal defect,Congenital,14
CM_763.321,Patent foramen ovale,Congenital,14
CM_763.33,Atrioventricular septal defect,Congenital,14
CM_763.34,Cor triatriatum,Congenital,14
CM_763.35,Aortopulmonary septal defect,Congenital,14
CM_763.36,Common ventricle or double inlet ventricle,Congenital,14
CM_763.4,Tetralogy of Fallot,Congenital,14
CM_763.5,Congenital subaortic stenosis,Congenital,14
CM_763.6,Anomalous pulmonary venous return,Congenital,14
CM_763.7,Hypoplastic left heart syndrome,Congenital,14
CM_763.8,Congenital heart block,Congenital,14
CM_763.9,Congenital anomaly of the coronary artery,Congenital,14
CM_764,Congenital malformations of circulatory system (other than heart),Congenital,14
CM_764.1,Congenital anomalies of great veins,Congenital,14
CM_764.11,Persistent left superior vena cava,Congenital,14
CM_764.12,Congenital anomaly of gastrointestinal vessel [Anomalous portal venous connection],Congenital,14
CM_764.2,Congenital absence and hypoplasia of umbilical artery,Congenital,14
CM_764.3,Congenital malformations of renal artery,Congenital,14
CM_764.5,Congenital arteriovenous malformation,Congenital,14
CM_765,Congenital deformities of hip,Congenital,14
CM_765.1,Congenital dislocation of hip,Congenital,14
CM_765.11,"Congenital dislocation of hip, bilateral",Congenital,14
CM_765.2,"Congenital coxa valga, congenital",Congenital,14
CM_765.3,"Congenital coxa vara, congenital",Congenital,14
CM_766,Congenital deformities of feet,Congenital,14
CM_766.1,Congenital talipes varus,Congenital,14
CM_766.11,Congenital talipes equinovarus,Congenital,14
CM_766.12,Congenital metatarsus primus varus,Congenital,14
CM_766.13,Congenital pes cavus,Congenital,14
CM_766.2,Congenital talipes valgus,Congenital,14
CM_766.21,Congenital talipes calcaneovalgus,Congenital,14
CM_766.22,Congenital pes planus,Congenital,14
CM_767,Congenital anomalies of limbs,Congenital,14
CM_767.1,Abnormal digit morphology,Congenital,14
CM_767.11,Polydactyly,Congenital,14
CM_767.12,Syndactyly,Congenital,14
CM_767.2,Reduction defects of limb,Congenital,14
CM_767.21,Reduction defects of upper limb,Congenital,14
CM_767.22,Reduction defects of lower limb,Congenital,14
CM_767.3,Congenital deformity of knee,Congenital,14
CM_767.6,Bowing of the long bones,Congenital,14
CM_768,Congenital deformities of chest and bony thorax,Congenital,14
CM_768.1,Chest wall deforities,Congenital,14
CM_768.11,Pectus excavatum,Congenital,14
CM_768.12,Pectus carinatum,Congenital,14
CM_768.2,Congenital anomalies of ribs and sternum,Congenital,14
CM_768.21,Cervical rib,Congenital,14
CM_769,Congenital malformations of spine,Congenital,14
CM_769.1,Klippel-Feil syndrome,Congenital,14
CM_769.2,Congenital scoliosis,Congenital,14
CM_769.3,Congenital kyphosis,Congenital,14
CM_769.4,Congenital lordosis,Congenital,14
CM_769.7,Congenital spondylolisthesis,Congenital,14
CM_770,Other congenital malformations of musculoskeletal system,Congenital,14
CM_770.1,Congenital malformations of diaphragm,Congenital,14
CM_770.11,Congenital diaphragmatic hernia,Congenital,14
CM_770.2,Congenital malformations of abdominal wall,Congenital,14
CM_770.21,Exomphalos [Omphalocele],Congenital,14
CM_770.22,Gastroschisis,Congenital,14
CM_770.23,Prune belly syndrome,Congenital,14
CM_770.3,Congenital musculoskeletal deformities of sternocleidomastoid muscle,Congenital,14
CM_770.4,Arthrogryposis multiplex congenita,Congenital,14
CM_770.5,Congenital osteodystrophies,Congenital,14
CM_771,Congenital malformations of integument,Congenital,14
CM_771.1,Congenital malformation of the skin,Congenital,14
CM_771.11,Congenital pigmentary anomalies of skin,Congenital,14
CM_771.14,Congenital non-neoplastic nevus,Congenital,14
CM_771.2,Congenital anomalies of hair,Congenital,14
CM_771.3,Congenital anomalies of nails,Congenital,14
CM_771.4,Congenital anomalies of breast,Congenital,14
CM_772.1,Congenital malformations of endocrine glands,Congenital,14
CM_772.11,Congenital anomalies of adrenal gland,Congenital,14
CM_772.2,Congenital hypothyroidism,Congenital,14
CM_772.3,Congenital iodine-deficiency syndrome,Congenital,14
CM_773,Congenital malformations of spleen,Congenital,14
CM_773.1,Asplenia,Congenital,14
CM_774.1,Situs inversus,Congenital,14
CM_774.2,Malposition of heart and cardiac apex,Congenital,14
CM_775,Conjoined twins,Congenital,14
CM_776,Multiple congenital malformations,Congenital,14
CM_777,Congenital malformation syndromes attributed to exogenous causes,Congenital,14
CM_777.1,Fetal alcohol syndrome,Congenital,14
CM_778,"Other congenital malformations, NEC",Congenital,14
SS_800,Chest pain,Symptoms,15
SS_800.1,Chest pain on breathing,Symptoms,15
SS_800.11,Pleurodynia,Symptoms,15
SS_800.2,Precordial pain,Symptoms,15
SS_800.3,Intercostal pain,Symptoms,15
SS_805,Fever,Symptoms,15
SS_806,Chills (without fever),Symptoms,15
SS_807,Malaise and fatigue,Symptoms,15
SS_807.1,Chronic fatigue syndrome,Symptoms,15
SS_807.11,Postviral fatigue syndrome,Symptoms,15
SS_807.2,Weakness,Symptoms,15
SS_807.21,Muscle weakness (generalized),Symptoms,15
SS_807.3,Post COVID-19 condition,Symptoms,15
SS_808,Syncope and collapse,Symptoms,15
SS_808.1,Carotid sinus syncope,Symptoms,15
SS_809,Pain,Symptoms,15
SS_809.1,Acute pain,Symptoms,15
SS_809.2,Chronic pain,Symptoms,15
SS_809.21,Chronic pain syndrome,Symptoms,15
SS_809.22,Central pain syndrome,Symptoms,15
SS_809.3,Pain in limb,Symptoms,15
SS_809.31,Pain in arm,Symptoms,15
SS_809.32,Pain in leg,Symptoms,15
SS_809.33,Pain in hand and fingers,Symptoms,15
SS_809.34,Pain in foot and toes,Symptoms,15
SS_810,Shock,Symptoms,15
SS_810.1,Septic shock,Symptoms,15
SS_810.2,Cardiogenic shock,Symptoms,15
SS_810.3,Hypovolemic shock,Symptoms,15
SS_811,"Hypothermia, not associated with low environmental temperature",Symptoms,15
SS_812,Edema,Symptoms,15
SS_812.1,Generalized edema,Symptoms,15
SS_812.2,Angioneurotic edema,Symptoms,15
SS_813,Clubbing of fingers,Symptoms,15
SS_814,Jaundice,Symptoms,15
SS_815,Symptoms and signs concerning food and fluid intake,Symptoms,15
SS_817,Motion sickness,Symptoms,15
SS_819,General symptoms and other findings,Symptoms,15
SS_820,Elevated erythrocyte sedimentation rate,Symptoms,15
SS_821,Abnormality of red blood cells,Symptoms,15
SS_821.1,Precipitous drop in hematocrit,Symptoms,15
SS_822,"Other and nonspecific abnormal cytological, histological and immunological findings",Symptoms,15
SS_822.8,Abnormal tumor markers,Symptoms,15
SS_822.81,Elevated carcinoembryonic antigen [CEA],Symptoms,15
SS_822.82,Elevated cancer antigen 125 [CA 125],Symptoms,15
SS_823,Abnormal serum enzyme levels,Symptoms,15
SS_823.1,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],Symptoms,15
SS_823.2,Abnormal levels of other serum enzymes,Symptoms,15
SS_824,Other abnormalities of plasma proteins,Symptoms,15
SS_824.1,Abnormality of albumin,Symptoms,15
SS_824.2,Abnormality of globulin,Symptoms,15
SS_824.3,Abnormality of alphafetoprotein,Symptoms,15
SS_825,Elevated C-reactive protein (CRP),Symptoms,15
SS_826,Other abnormal immunological findings in serum,Symptoms,15
SS_826.1,Nonspecific reaction to test for tuberculosis,Symptoms,15
SS_826.2,Inconclusive laboratory evidence of human immunodeficiency virus [HIV],Symptoms,15
SS_826.3,Raised antibody titer,Symptoms,15
SS_826.4,Other and unspecified nonspecific immunological findings,Symptoms,15
SS_827,Toxicology findings,Symptoms,15
SS_827.1,Finding of alcohol in blood,Symptoms,15
SS_829,Abnormal findings on examination of blood,Symptoms,15
SS_829.1,Abnormal blood-gas level,Symptoms,15
SS_829.2,Abnormal level of blood mineral,Symptoms,15
SS_829.3,Abnormal plasma viscosity,Symptoms,15
SS_830,Proteinuria,Symptoms,15
SS_831,Glycosuria,Symptoms,15
SS_832,Other abnormal findings in urine,Symptoms,15
SS_832.1,Chyluria,Symptoms,15
SS_832.2,Myoglobinuria,Symptoms,15
SS_832.4,Hemoglobinuria,Symptoms,15
SS_832.5,Acetonuria,Symptoms,15
SS_832.6,Pyuria,Symptoms,15
SS_832.7,Hypocitraturia,Symptoms,15
SS_832.8,Hyperoxaluria,Symptoms,15
SS_832.9,Hypercalciuria,Symptoms,15
SS_834,Abnormal cytological findings in specimens from genital organs,Symptoms,15
SS_834.1,Abnormal Papanicolaou smear,Symptoms,15
SS_834.3,High risk human papillomavirus (HPV) DNA test positive,Symptoms,15
SS_835,Cytology and pathology findings,Symptoms,15
SS_835.1,Nonspecific abnormal findings in cerebrospinal fluid,Symptoms,15
SS_840,Allergy,Symptoms,15
SS_840.1,Food allergy,Symptoms,15
SS_840.11,Peanut allergy,Symptoms,15
SS_840.12,Seafood allergy,Symptoms,15
SS_840.13,Allergy to fruits and vegetables,Symptoms,15
SS_840.14,Tree nut allergy,Symptoms,15
SS_840.15,Fish allergy,Symptoms,15
SS_840.16,Allergy to food additives,Symptoms,15
SS_840.17,Milk allergy,Symptoms,15
SS_840.18,Egg allergy,Symptoms,15
SS_840.2,Allergy to insects,Symptoms,15
SS_840.4,Latex allergy,Symptoms,15
SS_840.5,Allergy to radiographic dye,Symptoms,15
SS_840.6,Drug and medical agent allergy,Symptoms,15
SS_840.61,Allergy to other anti-infective agents,Symptoms,15
SS_840.611,Penicillin allergy,Symptoms,15
SS_840.612,Allergy to antibiotic agent (excluding penicillin),Symptoms,15
SS_840.613,Allergy to sulfonamides,Symptoms,15
SS_840.62,Allergy to anesthetic agent,Symptoms,15
SS_840.63,Allergy to narcotic agent,Symptoms,15
SS_840.64,Allergy to analgesic agent,Symptoms,15
SS_840.65,Allergy to serum and vaccine,Symptoms,15
SS_840.8,Allergies related to other diseases/symptoms,Symptoms,15
SS_840.9,Anaphylactic reaction,Symptoms,15
SS_844,Wheelchair dependence,Symptoms,15
SS_847,Transplated organ,Symptoms,15
SS_847.1,Heart transplant,Symptoms,15
SS_847.2,Kidney transplant,Symptoms,15
SS_847.3,Liver transplant,Symptoms,15
SS_847.4,Lung transplant,Symptoms,15
SS_847.5,Pancreas transplant,Symptoms,15
SS_847.6,Intestine transplant,Symptoms,15
SS_847.7,Bone marrow transplant,Symptoms,15
SS_847.8,Stem cell transplant,Symptoms,15
SS_848,Nonspecific abnormal findings of other body structures,Symptoms,15
SS_849,Lack of expected normal physiological development in childhood,Symptoms,15
SS_849.1,Failure to thrive in childhood,Symptoms,15
SS_849.3,Short stature,Symptoms,15
SS_849.4,Arrest of bone development or growth,Symptoms,15
NB_850,Disorders of newborn related to slow fetal growth and fetal malnutrition,Neonatal,16
NB_850.1,Newborn light or small for gestational age,Neonatal,16
NB_850.2,Newborn affected by fetal (intrauterine) malnutrition not light or small for gestational age,Neonatal,16
NB_850.3,Newborn affected by slow intrauterine growth,Neonatal,16
NB_851,Exceptionally large newborn baby,Neonatal,16
NB_853,Cardiovascular disorders originating in the perinatal period,Neonatal,16
NB_853.1,Neonatal cardiac failure,Neonatal,16
NB_853.2,Neonatal cardiac dysrhythmia,Neonatal,16
NB_853.21,Neonatal tachycardia,Neonatal,16
NB_853.22,Neonatal bradycardia,Neonatal,16
NB_853.3,Neonatal hypertension,Neonatal,16
NB_853.4,Pulmonary hypertension of newborn,Neonatal,16
NB_853.5,Cardiac arrest of newborn,Neonatal,16
NB_853.6,Persistent fetal circulation,Neonatal,16
NB_854,Respiratory conditions of fetus and newborn,Neonatal,16
NB_854.1,Respiratory distress of newborn,Neonatal,16
NB_854.11,Respiratory distress syndrome of newborn,Neonatal,16
NB_854.12,Transient tachypnea of newborn,Neonatal,16
NB_854.2,Interstitial emphysema and related conditions of newborn,Neonatal,16
NB_854.4,Atelectasis of newborn,Neonatal,16
NB_854.5,Cyanotic attacks of newborn,Neonatal,16
NB_854.6,Respiratory failure of newborn,Neonatal,16
NB_854.7,Chronic respiratory disease arising in the perinatal period,Neonatal,16
NB_854.71,Bronchopulmonary dysplasia originating in the perinatal period,Neonatal,16
NB_854.9,Apnea of newborn,Neonatal,16
NB_856,Infections in newborn,Neonatal,16
NB_856.1,Congenital viral diseases,Neonatal,16
NB_856.11,Congenital cytomegalovirus infection,Neonatal,16
NB_856.2,Bacterial infection of newborn,Neonatal,16
NB_856.21,Bacterial sepsis of newborn,Neonatal,16
NB_856.3,Neonatal candidiasis,Neonatal,16
NB_856.4,Omphalitis of newborn,Neonatal,16
NB_856.5,Neonatal urinary tract infection,Neonatal,16
NB_856.6,Neonatal conjunctivitis and dacryocystitis,Neonatal,16
NB_856.7,Congenital syphilis,Neonatal,16
NB_856.8,Congenital pneumonia,Neonatal,16
NB_857,Neonatal hemorrhages,Neonatal,16
NB_857.1,Intracranial nontraumatic hemorrhage of newborn,Neonatal,16
NB_857.11,Intraventricular nontraumatic hemorrhage of newborn [IVH],Neonatal,16
NB_857.2,Neonatal gastrointestinal hemorrhage,Neonatal,16
NB_857.3,Neonatal cutaneous hemorrhage,Neonatal,16
NB_857.4,Umbilical hemorrhage of newborn,Neonatal,16
NB_857.5,Pulmonary hemorrhage in infants,Neonatal,16
NB_857.51,Acute idiopathic pulmonary hemorrhage in infants,Neonatal,16
NB_857.8,Newborn affected by fetal blood loss,Neonatal,16
NB_858,Hemolytic Disease of the Newborn,Neonatal,16
NB_858.1,Rh isoimmunization of newborn,Neonatal,16
NB_858.2,ABO isoimmunization of newborn,Neonatal,16
NB_859,Perinatal jaundice,Neonatal,16
NB_859.1,Neonatal jaundice associated with preterm delivery,Neonatal,16
NB_859.2,Neonatal jaundice from hepatocellular damage,Neonatal,16
NB_859.3,Neonatal jaundice due to excessive hemolysis,Neonatal,16
NB_860,Hematological disorders of newborn,Neonatal,16
NB_860.1,Neonatal disorders of coagulation,Neonatal,16
NB_860.11,Disseminated intravascular coagulation of newborn,Neonatal,16
NB_860.12,Transient neonatal thrombocytopenia,Neonatal,16
NB_860.2,Polycythemia neonatorum,Neonatal,16
NB_860.3,Anemia in newborn,Neonatal,16
NB_860.4,Transient neonatal neutropenia,Neonatal,16
NB_861,Transitory disorders of carbohydrate metabolism specific to newborn,Neonatal,16
NB_861.1,Neonatal diabetes mellitus,Neonatal,16
NB_861.2,Neonatal hypoglycemia,Neonatal,16
NB_862,Transitory neonatal disorders of calcium and magnesium metabolism,Neonatal,16
NB_863,Transitory neonatal endocrine disorders,Neonatal,16
NB_864,Transitory neonatal electrolyte and metabolic disturbances,Neonatal,16
NB_864.1,Neonatal metabolic acidemia,Neonatal,16
NB_864.2,Alkalosis of newborn,Neonatal,16
NB_864.3,Transitory electrolyte disturbances of newborn,Neonatal,16
NB_864.31,Hyperchloremia of newborn,Neonatal,16
NB_864.32,Hypochloremia of newborn,Neonatal,16
NB_864.4,Transitory tyrosinemia of newborn,Neonatal,16
NB_864.5,Transitory hyperammonemia of newborn,Neonatal,16
NB_865,Neonatal disorders of digestive system,Neonatal,16
NB_865.1,Intestinal obstruction of newborn,Neonatal,16
NB_865.11,Meconium plug syndrome,Neonatal,16
NB_865.12,Transitory ileus of newborn,Neonatal,16
NB_865.2,Necrotizing enterocolitis [NEC] in newborn,Neonatal,16
NB_865.3,Perinatal intestinal perforation,Neonatal,16
NB_865.5,Noninfective neonatal diarrhea,Neonatal,16
NB_865.6,Congenital cirrhosis (of liver),Neonatal,16
NB_865.7,Newborn esophageal reflux,Neonatal,16
NB_866,Disturbances of temperature regulation of newborn,Neonatal,16
NB_866.1,Hypothermia of newborn,Neonatal,16
NB_868,Conditions of integument specific to newborn,Neonatal,16
NB_868.1,Sclerema neonatorum,Neonatal,16
NB_868.2,Neonatal erythema toxicum,Neonatal,16
NB_868.3,Hydrops fetalis not due to hemolytic disease,Neonatal,16
NB_868.4,Edema specific to newborn,Neonatal,16
NB_868.5,Breast engorgement in newborn,Neonatal,16
NB_868.7,Umbilical granuloma,Neonatal,16
NB_870,Disturbances of cerebral status of newborn,Neonatal,16
NB_870.1,Convulsions of newborn,Neonatal,16
NB_870.2,Neonatal cerebral ischemia,Neonatal,16
NB_870.3,Acquired periventricular cysts of newborn,Neonatal,16
NB_870.4,Neonatal cerebral leukomalacia,Neonatal,16
NB_871,Feeding problems of newborn,Neonatal,16
NB_871.1,Vomiting of newborn,Neonatal,16
NB_871.2,Failure to thrive in newborn,Neonatal,16
NB_871.4,Ankyloglossia,Neonatal,16
NB_872,Other and ill-defined conditions originating in the perinatal period,Neonatal,16
NB_872.1,Disorders of muscle tone of newborn,Neonatal,16
NB_872.11,Congenital hypertonia,Neonatal,16
NB_872.12,Congenital hypotonia,Neonatal,16
NB_872.13,Transient neonatal myasthenia gravis,Neonatal,16
NB_872.2,Congenital renal failure,Neonatal,16
NB_872.4,Delayed separation of umbilical cord,Neonatal,16
NB_872.5,Meconium staining,Neonatal,16
NB_873,Retinopathy of prematurity,Neonatal,16
NB_873.1,"Retinopathy of prematurity, stage 0",Neonatal,16
NB_873.2,"Retinopathy of prematurity, stage 1",Neonatal,16
NB_873.3,"Retinopathy of prematurity, stage 2",Neonatal,16
NB_873.4,"Retinopathy of prematurity, stage 3",Neonatal,16
NB_873.5,"Retinopathy of prematurity, stage 4",Neonatal,16
NB_873.6,"Retinopathy of prematurity, stage 5",Neonatal,16
NB_874,Neonatal obstruction of nasolacrimal duct,Neonatal,16
NB_875,Newborn affected by maternal conditions,Neonatal,16
NB_876,Newborn affected by maternal complications of pregnancy,Neonatal,16
NB_877,"Newborn affected by complications of placenta, cord and membranes",Neonatal,16
NB_878,Newborn affected by other complications of labor and delivery,Neonatal,16
NB_879,Newborn affected by noxious substances transmitted via placenta or breast milk,Neonatal,16
NB_880,Birth trauma,Neonatal,16
NB_881,Neonatal aspiration,Neonatal,16
NB_882,"Intrauterine hypoxia, birth asphyxia and fetal distress",Neonatal,16
NB_882.1,Hypoxic ischemic encephalopathy [HIE],Neonatal,16
NB_885,Weeks gestation,Neonatal,16
NB_885.1,Extremely preterm (<= 28 weeks),Neonatal,16
NB_885.11,"Extremely preterm, <24 weeks",Neonatal,16
NB_885.12,"Extremely preterm, 24 weeks",Neonatal,16
NB_885.13,"Extremely preterm, 25-26 weeks",Neonatal,16
NB_885.131,"Extremely preterm, 25 weeks",Neonatal,16
NB_885.132,"Extremely preterm, 26 weeks",Neonatal,16
NB_885.14,"Extremely preterm, 27-28 weeks",Neonatal,16
NB_885.141,"Extremely preterm, 27 weeks",Neonatal,16
NB_885.142,"Extremely preterm, 28 weeks",Neonatal,16
NB_885.21,"Very preterm, 29-30 weeks",Neonatal,16
NB_885.211,"Very preterm, 29 weeks",Neonatal,16
NB_885.212,"Very preterm, 30 weeks",Neonatal,16
NB_885.22,"Very preterm, 31-32 weeks",Neonatal,16
NB_885.221,"Very preterm, 31 weeks",Neonatal,16
NB_885.222,"Very preterm, 32 weeks",Neonatal,16
NB_885.31,"Moderate to late preterm, 33-34 weeks",Neonatal,16
NB_885.311,"Moderate to late preterm, 33 weeks",Neonatal,16
NB_885.312,"Moderate to late preterm, 34 weeks",Neonatal,16
NB_885.32,"Moderate to late preterm, 35-36 weeks",Neonatal,16
NB_885.321,"Moderate to late preterm, 35 weeks",Neonatal,16
NB_885.322,"Moderate to late preterm, 36 weeks",Neonatal,16
NB_885.5,Post-term infant (>40 weeks),Neonatal,16
NB_886,Birthweight,Neonatal,16
NB_886.1,"Extremely low birthweight (<1,000 g)",Neonatal,16
NB_886.11,"Extremely low birthweight, <500 grams",Neonatal,16
NB_886.12,"Extremely low birthweight, 500-749 grams",Neonatal,16
NB_886.13,"Extremely low birthweight, 750-999 grams",Neonatal,16
NB_886.2,"Very low birthweight (1,000 - 1,500 g)",Neonatal,16
NB_886.21,"Very low birthweight, 1,000-1,249 grams",Neonatal,16
NB_886.22,"Very low birthweight, 1,250-1,499 grams",Neonatal,16
NB_886.3,"Low birthweight (1,500 - 2,500 g)",Neonatal,16
NB_886.31,"Low birthweight, 1,500-1,749 grams",Neonatal,16
NB_886.32,"Low birthweight, 1,750-1,999 grams",Neonatal,16
NB_886.33,"Low birthweight, 2,000-2,499 grams",Neonatal,16
NB_886.4,"Birthweight 2,500+ grams",Neonatal,16
NB_887,Abnormal findings on neonatal screening,Neonatal,16
NB_887.1,Abnormal findings on neonatal hearing screening,Neonatal,16
NB_889,Nonspecific symptoms peculiar to infancy,Neonatal,16
NB_889.1,Fussy infant,Neonatal,16
NB_889.2,Apparent life threatening event in infant (ALTE),Neonatal,16
NB_889.4,Teething syndrome,Neonatal,16
PP_900.1,Spontaneous abortion,Pregnancy,17
PP_900.2,Recurrent pregnancy loss,Pregnancy,17
PP_901,Abnormal products of conception,Pregnancy,17
PP_901.1,Ectopic pregnancy,Pregnancy,17
PP_901.11,Abdominal pregnancy,Pregnancy,17
PP_901.12,Tubal pregnancy,Pregnancy,17
PP_901.13,Ovarian pregnancy,Pregnancy,17
PP_901.2,Hydatidiform mole,Pregnancy,17
PP_901.3,Missed abortion,Pregnancy,17
PP_901.4,Papyraceous fetus,Pregnancy,17
PP_902,Intrauterine death,Pregnancy,17
PP_903,Preterm labor (including history of),Pregnancy,17
PP_903.1,Preterm labor with preterm delivery,Pregnancy,17
PP_903.2,Threatened premature labor,Pregnancy,17
PP_904.1,Hemorrhage in early pregnancy,Pregnancy,17
PP_904.11,Threatened abortion,Pregnancy,17
PP_904.2,Spotting complicating pregnancy,Pregnancy,17
PP_904.3,Antepartum hemorrhage,Pregnancy,17
PP_905,Premature rupture of membranes,Pregnancy,17
PP_906,Cervical shortening and incompetence,Pregnancy,17
PP_907,Placental disorders,Pregnancy,17
PP_907.1,Placenta previa,Pregnancy,17
PP_907.2,Low lying placenta,Pregnancy,17
PP_907.3,Premature separation of placenta [abruptio placentae],Pregnancy,17
PP_907.4,Placenta accreta,Pregnancy,17
PP_907.6,Malformation of placenta,Pregnancy,17
PP_907.7,Placental infarction,Pregnancy,17
PP_907.8,Placental transfusion syndromes,Pregnancy,17
PP_908,"Edema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium",Pregnancy,17
PP_908.1,Preeclampsia and eclampsia,Pregnancy,17
PP_908.12,Severe pre-eclampsia,Pregnancy,17
PP_908.13,Eclampsia,Pregnancy,17
PP_908.14,HELLP syndrome,Pregnancy,17
PP_908.2,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",Pregnancy,17
PP_908.3,Gestational [pregnancy-induced] hypertension without significant proteinuria,Pregnancy,17
PP_908.4,Gestational edema and proteinuria,Pregnancy,17
PP_909,"Diabetes mellitus or abnormal glucose in pregnancy, childbirth, and the puerperium",Pregnancy,17
PP_909.1,Gestational diabetes mellitus,Pregnancy,17
PP_909.2,Pre-existing diabetes mellitus in pregnancy,Pregnancy,17
PP_909.3,Abnormal glucose complicating pregnancy,Pregnancy,17
PP_910,Obesity or excessive weight gain in pregnancy,Pregnancy,17
PP_910.1,Excessive weight gain in pregnancy,Pregnancy,17
PP_911,Excessive vomiting in pregnancy,Pregnancy,17
PP_911.1,Hyperemesis gravidarum,Pregnancy,17
PP_912,Venous complications in pregnancy,Pregnancy,17
PP_912.1,Varicose veins in pregnancy,Pregnancy,17
PP_912.2,Thrombotic conditions of pregnancy,Pregnancy,17
PP_912.21,Deep phlebothrombosis [DVT] of pregnancy,Pregnancy,17
PP_913,Obstetrical embolism,Pregnancy,17
PP_914,Anemia in pregnancy,Pregnancy,17
PP_916,Maternal infections and carrier state in pregnancy,Pregnancy,17
PP_916.1,Infections of genitourinary tract in pregnancy,Pregnancy,17
PP_916.2,"Viral diseases complicating pregnancy, childbirth, or the puerperium",Pregnancy,17
PP_916.21,Viral hepatitis complicating pregnancy,Pregnancy,17
PP_916.4,Streptococcus B carrier,Pregnancy,17
PP_916.6,Syphilis complicating pregnancy,Pregnancy,17
PP_916.7,Gonorrhea complicating pregnancy,Pregnancy,17
PP_917,Liver and biliary tract disorders in pregnancy,Pregnancy,17
PP_918,Pregnancy related renal disease,Pregnancy,17
PP_919,Peripheral neuritis in pregnancy,Pregnancy,17
PP_920,Problems associated with amniotic cavity and membranes,Pregnancy,17
PP_920.1,Polyhydramnios,Pregnancy,17
PP_920.2,Oligohydramnios,Pregnancy,17
PP_920.3,Infection of amniotic cavity,Pregnancy,17
PP_920.31,Chorioamnionitis,Pregnancy,17
PP_922,"Endocrine, nutritional and metabolic diseases complicating pregnancy",Pregnancy,17
PP_922.1,Low weight gain in pregnancy,Pregnancy,17
PP_922.2,"Thyroid dysfunction complicating pregnancy, childbirth, or the puerperium",Pregnancy,17
PP_923,Maternal hypotension syndrome,Pregnancy,17
PP_924,"Cardiovascular disorders complicating pregnancy, childbirth, or the puerperium",Pregnancy,17
PP_926,"Mental disorders complicating pregnancy, childbirth and the puerperium",Pregnancy,17
PP_926.1,Postpartum mood disturbance,Pregnancy,17
PP_926.11,Postpartum depression,Pregnancy,17
PP_927,Drugs and alcohol during pregnancy,Pregnancy,17
PP_927.1,Alcohol use during pregnancy,Pregnancy,17
PP_927.2,Tobacco use during pregnancy,Pregnancy,17
PP_927.3,Other drug use during pregnancy,Pregnancy,17
PP_928,Poor fetal growth and uterine size date discrepancy,Pregnancy,17
PP_928.1,Uterine size date discrepancy,Pregnancy,17
